PassengerId,Survived,Age_x_IsAlone,Deck_C,Deck_T,Deck_Unknown,Embarked_S,FamilySize,FarePerPerson,HasAge,LogAge,LogFare,Parch,Pclass,Pclass_x_Fare,Sex_male,SibSp,Title_Master,Title_Miss,Title_Mr,Title_Mrs
669,0,43.0,0,0,1,1,1,8.05,1,3.784189633918261,2.2027647577118348,0,3,24.15,1,0,0,0,1,0
670,1,0.0,1,0,0,1,2,26.0,0,3.367295829986474,3.970291913552122,0,1,52.0,0,1,0,0,0,1
671,1,0.0,0,0,1,1,3,13.0,1,3.713572066704308,3.688879454113936,1,2,78.0,0,1,0,0,0,1
672,0,0.0,0,0,0,1,2,26.0,1,3.4657359027997265,3.970291913552122,0,1,52.0,1,1,0,0,1,0
673,0,54.5,0,0,1,1,1,10.5,1,4.0163830207523885,2.4423470353692043,0,2,21.0,1,0,0,0,1,0
674,1,31.0,0,0,1,1,1,13.0,1,3.4657359027997265,2.639057329615259,0,2,26.0,1,0,0,0,1,0
675,0,28.0,0,0,1,1,1,0.0,0,3.367295829986474,0.0,0,2,0.0,1,0,0,0,1,0
676,0,18.0,0,0,1,1,1,7.775,1,2.9444389791664403,2.1719067693519296,0,3,23.325000000000003,1,0,0,0,1,0
677,0,24.5,0,0,1,1,1,8.05,1,3.2386784521643803,2.2027647577118348,0,3,24.15,1,0,0,0,1,0
678,1,18.0,0,0,1,1,1,9.8417,1,2.9444389791664403,2.383399810283765,0,3,29.5251,0,0,0,1,0,0
679,0,0.0,0,0,1,1,8,5.8625,1,3.784189633918261,3.8691155044168695,6,3,140.7,0,1,0,0,0,1
680,1,0.0,0,0,0,0,2,50.1344,1,3.610917912644224,4.61777836776278,1,1,100.2688,1,0,0,0,1,0
681,0,28.0,0,0,1,0,1,8.1375,0,3.367295829986474,2.212386825075897,0,3,24.4125,0,0,0,1,0,0
682,1,27.0,0,0,0,0,1,76.7292,1,3.332204510175204,4.353230991152628,0,1,76.7292,1,0,0,0,1,0
683,0,20.0,0,0,1,1,1,9.225,1,3.044522437723423,2.324835701928865,0,3,27.675,1,0,0,0,1,0
684,0,0.0,0,0,1,1,8,5.8625,1,2.70805020110221,3.8691155044168695,2,3,140.7,1,5,0,0,1,0
685,0,0.0,0,0,1,1,3,13.0,1,4.0163830207523885,3.688879454113936,1,2,78.0,1,1,0,0,1,0
686,0,0.0,0,0,1,0,4,10.3948,1,3.258096538021482,3.751365871125377,2,2,83.1584,1,1,0,0,1,0
687,0,0.0,0,0,1,1,6,6.614583333333333,1,2.70805020110221,3.705920919968788,1,3,119.0625,1,4,0,0,1,0
688,0,19.0,0,0,1,1,1,10.1708,1,2.995732273553991,2.413303230928308,0,3,30.5124,1,0,0,0,1,0
689,0,18.0,0,0,1,1,1,7.7958,1,2.9444389791664403,2.174274334826008,0,3,23.3874,1,0,0,0,1,0
690,1,0.0,0,0,0,1,2,50.1344,1,2.772588722239781,4.61777836776278,1,1,100.2688,0,0,0,1,0,0
691,1,0.0,0,0,0,1,2,28.5,1,3.4657359027997265,4.060443010546419,0,1,57.0,1,1,0,0,1,0
692,1,0.0,0,0,1,0,2,6.70835,1,1.6094379124341005,2.668387256845834,1,3,40.2501,0,0,0,1,0,0
693,1,28.0,0,0,1,1,1,56.4958,0,3.367295829986474,4.051711901657239,0,3,169.4874,1,0,0,0,1,0
694,0,25.0,0,0,1,0,1,7.225,1,3.258096538021482,2.107178296651436,0,3,21.675,1,0,0,0,1,0
695,0,54.5,0,0,1,1,1,26.55,1,4.0163830207523885,3.316002535598924,0,1,26.55,1,0,0,0,0,0
696,0,52.0,0,0,1,1,1,13.5,1,3.970291913552122,2.6741486494265287,0,2,27.0,1,0,0,0,1,0
697,0,44.0,0,0,1,1,1,8.05,1,3.80666248977032,2.2027647577118348,0,3,24.15,1,0,0,0,1,0
698,1,28.0,0,0,1,0,1,7.7333,0,3.367295829986474,2.167143305297764,0,3,23.1999,0,0,0,1,0,0
699,0,0.0,1,0,0,0,3,33.42293333333333,1,3.912023005428146,4.61777836776278,1,1,100.2688,1,1,0,0,1,0
700,0,42.0,0,0,0,1,1,7.65,1,3.7612001156935615,2.157559320943788,0,3,22.950000000000003,1,0,0,0,1,0
701,1,0.0,1,0,0,0,2,50.1344,1,2.9444389791664403,4.61777836776278,0,1,100.2688,0,1,0,0,0,1
702,1,35.0,0,0,0,1,1,26.2875,1,3.58351893845611,3.3064287218760624,0,1,26.2875,1,0,0,0,1,0
703,0,0.0,0,0,1,0,2,7.2271,1,2.9444389791664403,2.737880811060884,1,3,43.3626,0,0,0,1,0,0
704,0,25.0,0,0,1,0,1,7.7417,1,3.258096538021482,2.1681046787623672,0,3,23.2251,1,0,0,0,1,0
705,0,0.0,0,0,1,1,2,3.9271,1,3.295836866004329,2.180891922715322,0,3,23.5626,1,1,0,0,1,0
706,0,39.0,0,0,1,1,1,26.0,1,3.688879454113936,3.295836866004329,0,2,52.0,1,0,0,0,1,0
707,1,45.0,0,0,1,1,1,13.5,1,3.828641396489095,2.6741486494265287,0,2,27.0,0,0,0,0,0,1
708,1,42.0,0,0,0,1,1,26.2875,1,3.7612001156935615,3.3064287218760624,0,1,26.2875,1,0,0,0,1,0
709,1,22.0,0,0,1,1,1,100.2688,1,3.1354942159291497,4.61777836776278,0,1,100.2688,0,0,0,1,0,0
710,1,0.0,0,0,1,0,3,5.081933333333333,0,3.367295829986474,2.787834413830345,1,3,45.7374,1,1,1,0,0,0
711,1,24.0,1,0,0,0,1,49.5042,1,3.218875824868201,3.922056501139853,0,1,49.5042,0,0,0,1,0,0
712,0,28.0,1,0,0,1,1,26.55,0,3.367295829986474,3.316002535598924,0,1,26.55,1,0,0,0,1,0
713,1,0.0,1,0,0,1,2,26.0,1,3.8918202981106265,3.970291913552122,0,1,52.0,1,1,0,0,1,0
714,0,29.0,0,0,1,1,1,9.4833,1,3.4011973816621555,2.3497835148230464,0,3,28.4499,1,0,0,0,1,0
715,0,52.0,0,0,1,1,1,13.0,1,3.970291913552122,2.639057329615259,0,2,26.0,1,0,0,0,1,0
716,0,19.0,0,0,0,1,1,7.65,1,2.995732273553991,2.157559320943788,0,3,22.950000000000003,1,0,0,0,1,0
717,1,38.0,1,0,0,0,1,100.2688,1,3.6635616461296463,4.61777836776278,0,1,100.2688,0,0,0,1,0,0
718,1,27.0,0,0,0,1,1,10.5,1,3.332204510175204,2.4423470353692043,0,2,21.0,0,0,0,1,0,0
719,0,28.0,0,0,1,0,1,15.5,0,3.367295829986474,2.803360380906535,0,3,46.5,1,0,0,0,1,0
720,0,33.0,0,0,1,1,1,7.775,1,3.5263605246161616,2.1719067693519296,0,3,23.325000000000003,1,0,0,0,1,0
721,1,0.0,0,0,1,1,2,16.5,1,1.9459101490553128,3.5263605246161616,1,2,66.0,0,0,0,1,0,0
722,0,0.0,0,0,1,1,2,3.5271,1,2.8903717578961645,2.086193694502369,0,3,21.1626,1,1,0,0,1,0
723,0,34.0,0,0,1,1,1,13.0,1,3.555348061489413,2.639057329615259,0,2,26.0,1,0,0,0,1,0
724,0,50.0,0,0,1,1,1,13.0,1,3.9318256327243257,2.639057329615259,0,2,26.0,1,0,0,0,1,0
725,1,0.0,0,0,0,1,2,26.55,1,3.332204510175204,3.990834185852436,0,1,53.1,1,1,0,0,1,0
726,0,20.0,0,0,1,1,1,8.6625,1,3.044522437723423,2.2682524139135403,0,3,25.9875,1,0,0,0,1,0
727,1,0.0,0,0,1,1,4,5.25,1,3.4339872044851463,3.091042453358316,0,2,42.0,0,3,0,0,0,1
728,1,28.0,0,0,1,0,1,7.7375,0,3.367295829986474,2.1676241075599285,0,3,23.2125,0,0,0,1,0,0
729,0,0.0,0,0,1,1,2,13.0,1,3.258096538021482,3.295836866004329,0,2,52.0,1,1,0,0,1,0
730,0,0.0,0,0,1,1,2,3.9625,1,3.258096538021482,2.188856327665703,0,3,23.775,0,1,0,1,0,0
731,1,29.0,0,0,0,1,1,100.2688,1,3.4011973816621555,4.61777836776278,0,1,100.2688,0,0,0,1,0,0
732,0,11.0,0,0,1,0,1,18.7875,1,2.4849066497880004,2.9850504252071306,0,3,56.3625,1,0,0,0,1,0
733,0,28.0,0,0,1,1,1,0.0,0,3.367295829986474,0.0,0,2,0.0,1,0,0,0,1,0
734,0,23.0,0,0,1,1,1,13.0,1,3.1780538303479458,2.639057329615259,0,2,26.0,1,0,0,0,1,0
735,0,23.0,0,0,1,1,1,13.0,1,3.1780538303479458,2.639057329615259,0,2,26.0,1,0,0,0,1,0
736,0,28.5,0,0,1,1,1,16.1,1,3.3843902633457743,2.8390784635086144,0,3,48.3,1,0,0,0,1,0
737,0,0.0,0,0,1,1,5,6.875,1,3.8918202981106265,3.566005355963401,3,3,103.125,0,1,0,0,0,1
738,1,35.0,0,0,0,0,1,100.2688,1,3.58351893845611,4.61777836776278,0,1,100.2688,1,0,0,0,1,0
739,0,28.0,0,0,1,1,1,7.8958,0,3.367295829986474,2.1855792552411137,0,3,23.6874,1,0,0,0,1,0
740,0,28.0,0,0,1,1,1,7.8958,0,3.367295829986474,2.1855792552411137,0,3,23.6874,1,0,0,0,1,0
741,1,28.0,0,0,0,1,1,30.0,0,3.367295829986474,3.4339872044851463,0,1,30.0,1,0,0,0,1,0
742,0,0.0,1,0,0,1,2,39.425,1,3.610917912644224,4.380149874661021,0,1,78.85,1,1,0,0,1,0
743,1,0.0,0,0,0,0,5,20.05376,1,3.091042453358316,4.61777836776278,2,1,100.2688,0,2,0,1,0,0
744,0,0.0,0,0,1,1,2,8.05,1,3.218875824868201,2.8390784635086144,0,3,48.3,1,1,0,0,1,0
745,1,31.0,0,0,1,1,1,7.925,1,3.4657359027997265,2.188856327665703,0,3,23.775,1,0,0,0,1,0
746,0,0.0,0,0,0,1,3,23.666666666666668,1,4.0163830207523885,4.276666119016055,1,1,71.0,1,1,0,0,0,0
747,0,0.0,0,0,1,1,3,6.75,1,2.833213344056216,3.056356895370426,1,3,60.75,1,1,0,0,1,0
748,1,30.0,0,0,1,1,1,13.0,1,3.4339872044851463,2.639057329615259,0,2,26.0,0,0,0,1,0,0
749,0,0.0,0,0,0,1,2,26.55,1,2.995732273553991,3.990834185852436,0,1,53.1,1,1,0,0,1,0
750,0,31.0,0,0,1,0,1,7.75,1,3.4657359027997265,2.169053700369523,0,3,23.25,1,0,0,0,1,0
751,1,0.0,0,0,1,1,3,7.666666666666667,1,1.6094379124341005,3.1780538303479458,1,2,46.0,0,1,0,1,0,0
752,1,0.0,0,0,0,1,2,6.2375,1,1.9459101490553128,2.600836116795061,1,3,37.425,1,0,1,0,0,0
753,0,33.0,0,0,1,1,1,9.5,1,3.5263605246161616,2.3513752571634776,0,3,28.5,1,0,0,0,1,0
754,0,23.0,0,0,1,1,1,7.8958,1,3.1780538303479458,2.1855792552411137,0,3,23.6874,1,0,0,0,1,0
755,1,0.0,0,0,1,1,4,16.25,1,3.8918202981106265,4.189654742026425,2,2,130.0,0,1,0,0,0,1
756,1,0.0,0,0,1,1,3,4.833333333333333,1,1.252762968495368,2.740840023925201,1,2,29.0,1,1,1,0,0,0
757,0,28.0,0,0,1,1,1,7.7958,1,3.367295829986474,2.174274334826008,0,3,23.3874,1,0,0,0,1,0
758,0,18.0,0,0,1,1,1,11.5,1,2.9444389791664403,2.525728644308256,0,2,23.0,1,0,0,0,1,0
759,0,34.0,0,0,1,1,1,8.05,1,3.555348061489413,2.2027647577118348,0,3,24.15,1,0,0,0,1,0
760,1,33.0,0,0,0,1,1,86.5,1,3.5263605246161616,4.471638793363569,0,1,86.5,0,0,0,0,0,0
761,0,28.0,0,0,1,1,1,14.5,0,3.367295829986474,2.740840023925201,0,3,43.5,1,0,0,0,1,0
762,0,41.0,0,0,1,1,1,7.125,1,3.737669618283368,2.094945728215801,0,3,21.375,1,0,0,0,1,0
763,1,20.0,0,0,1,0,1,7.2292,1,3.044522437723423,2.1076888046179385,0,3,21.6876,1,0,0,0,1,0
764,1,0.0,0,0,0,1,4,25.0672,1,3.610917912644224,4.61777836776278,2,1,100.2688,0,1,0,0,0,1
765,0,16.0,0,0,1,1,1,7.775,1,2.833213344056216,2.1719067693519296,0,3,23.325000000000003,1,0,0,0,1,0
766,1,0.0,0,0,0,1,2,38.97915,1,3.951243718581428,4.368919865004903,0,1,77.9583,0,1,0,0,0,1
767,0,28.0,0,0,1,0,1,39.6,0,3.367295829986474,3.703768066607687,0,1,39.6,1,0,0,0,0,0
768,0,30.5,0,0,1,0,1,7.75,1,3.449987545831587,2.169053700369523,0,3,23.25,0,0,0,1,0,0
769,0,0.0,0,0,1,0,2,12.075,0,3.367295829986474,3.224857896545748,0,3,72.44999999999999,1,1,0,0,1,0
770,0,32.0,0,0,1,1,1,8.3625,1,3.49650756146648,2.236712348843338,0,3,25.0875,1,0,0,0,1,0
771,0,24.0,0,0,1,1,1,9.5,1,3.218875824868201,2.3513752571634776,0,3,28.5,1,0,0,0,1,0
772,0,48.0,0,0,1,1,1,7.8542,1,3.8918202981106265,2.180891922715322,0,3,23.5626,1,0,0,0,1,0
773,0,54.5,0,0,0,1,1,10.5,1,4.0163830207523885,2.4423470353692043,0,2,21.0,0,0,0,0,0,1
774,0,28.0,0,0,1,0,1,7.225,0,3.367295829986474,2.107178296651436,0,3,21.675,1,0,0,0,1,0
775,1,0.0,0,0,1,1,5,4.6,1,4.007333185232471,3.1780538303479458,3,2,46.0,0,1,0,0,0,1
776,0,18.0,0,0,1,1,1,7.75,1,2.9444389791664403,2.169053700369523,0,3,23.25,1,0,0,0,1,0
777,0,28.0,0,0,0,0,1,7.75,0,3.367295829986474,2.169053700369523,0,3,23.25,1,0,0,0,1,0
778,1,5.0,0,0,1,1,1,12.475,1,1.791759469228055,2.600836116795061,0,3,37.425,0,0,0,1,0,0
779,0,28.0,0,0,1,0,1,7.7375,0,3.367295829986474,2.1676241075599285,0,3,23.2125,1,0,0,0,1,0
780,1,0.0,0,0,0,1,2,50.1344,1,3.784189633918261,4.61777836776278,1,1,100.2688,0,0,0,0,0,1
781,1,13.0,0,0,1,0,1,7.2292,1,2.639057329615259,2.1076888046179385,0,3,21.6876,0,0,0,1,0,0
782,1,0.0,0,0,0,1,2,28.5,1,2.8903717578961645,4.060443010546419,0,1,57.0,0,1,0,0,0,1
783,0,29.0,0,0,0,1,1,30.0,1,3.4011973816621555,3.4339872044851463,0,1,30.0,1,0,0,0,1,0
784,0,0.0,0,0,1,1,4,5.8625,0,3.367295829986474,3.196630215920881,2,3,70.35,1,1,0,0,1,0
785,0,25.0,0,0,1,1,1,7.05,1,3.258096538021482,2.085672091430472,0,3,21.15,1,0,0,0,1,0
786,0,25.0,0,0,1,1,1,7.25,1,3.258096538021482,2.110213200346589,0,3,21.75,1,0,0,0,1,0
787,1,18.0,0,0,1,1,1,7.4958,1,2.9444389791664403,2.139571923732859,0,3,22.4874,0,0,0,1,0,0
788,0,0.0,0,0,1,0,6,4.854166666666667,1,2.19722457733622,3.405355391810819,1,3,87.375,1,4,1,0,0,0
789,1,0.0,0,0,1,1,4,5.14375,1,1.252762968495368,3.0715352369694915,2,3,61.725,1,1,1,0,0,0
790,0,46.0,0,0,0,0,1,79.2,1,3.8501476017100575,4.384523514872469,0,1,79.2,1,0,0,0,1,0
791,0,28.0,0,0,1,0,1,7.75,0,3.367295829986474,2.169053700369523,0,3,23.25,1,0,0,0,1,0
792,0,16.0,0,0,1,1,1,26.0,1,2.833213344056216,3.295836866004329,0,2,52.0,1,0,0,0,1,0
793,0,0.0,0,0,1,1,11,6.322727272727272,0,3.367295829986474,4.256321678298823,2,3,208.65,0,8,0,1,0,0
794,0,28.0,0,0,1,0,1,30.6958,0,3.367295829986474,3.4561841799918147,0,1,30.6958,1,0,0,0,1,0
795,0,25.0,0,0,1,1,1,7.8958,1,3.258096538021482,2.1855792552411137,0,3,23.6874,1,0,0,0,1,0
796,0,39.0,0,0,1,1,1,13.0,1,3.688879454113936,2.639057329615259,0,2,26.0,1,0,0,0,1,0
797,1,49.0,0,0,0,1,1,25.9292,1,3.912023005428146,3.2932111997353943,0,1,25.9292,0,0,0,0,0,0
798,1,31.0,0,0,1,1,1,8.6833,1,3.4657359027997265,2.270402752283094,0,3,26.0499,0,0,0,0,0,1
799,0,30.0,0,0,1,0,1,7.2292,1,3.4339872044851463,2.1076888046179385,0,3,21.6876,1,0,0,0,1,0
800,0,0.0,0,0,1,1,3,8.049999999999999,1,3.4339872044851463,3.224857896545748,1,3,72.44999999999999,0,1,0,0,0,1
801,0,34.0,0,0,1,1,1,13.0,1,3.555348061489413,2.639057329615259,0,2,26.0,1,0,0,0,1,0
802,1,0.0,0,0,1,1,3,8.75,1,3.4657359027997265,3.305053521109253,1,2,52.5,0,1,0,0,0,1
803,1,0.0,0,0,0,1,4,25.0672,1,2.4849066497880004,4.61777836776278,2,1,100.2688,1,1,1,0,0,0
804,1,0.0,0,0,1,0,2,4.25835,1,1.252762968495368,2.2530481500547457,1,3,25.5501,1,0,1,0,0,0
805,1,27.0,0,0,1,1,1,6.975,1,3.332204510175204,2.076311648670908,0,3,20.925,1,0,0,0,1,0
806,0,31.0,0,0,1,1,1,7.775,1,3.4657359027997265,2.1719067693519296,0,3,23.325000000000003,1,0,0,0,1,0
807,0,39.0,0,0,0,1,1,0.0,1,3.688879454113936,0.0,0,1,0.0,1,0,0,0,1,0
808,0,18.0,0,0,1,1,1,7.775,1,2.9444389791664403,2.1719067693519296,0,3,23.325000000000003,0,0,0,1,0,0
809,0,39.0,0,0,1,1,1,13.0,1,3.688879454113936,2.639057329615259,0,2,26.0,1,0,0,0,1,0
810,1,0.0,0,0,0,1,2,26.55,1,3.5263605246161616,3.990834185852436,0,1,53.1,0,1,0,0,0,1
811,0,26.0,0,0,1,1,1,7.8875,1,3.295836866004329,2.1846457951293594,0,3,23.6625,1,0,0,0,1,0
812,0,39.0,0,0,1,1,1,24.15,1,3.688879454113936,3.224857896545748,0,3,72.44999999999999,1,0,0,0,1,0
813,0,35.0,0,0,1,1,1,10.5,1,3.58351893845611,2.4423470353692043,0,2,21.0,1,0,0,0,1,0
814,0,0.0,0,0,1,1,7,4.467857142857143,1,1.9459101490553128,3.4742929367327062,2,3,93.825,0,4,0,1,0,0
815,0,30.5,0,0,1,1,1,8.05,1,3.449987545831587,2.2027647577118348,0,3,24.15,1,0,0,0,1,0
816,0,28.0,0,0,0,1,1,0.0,0,3.367295829986474,0.0,0,1,0.0,1,0,0,0,1,0
817,0,23.0,0,0,1,1,1,7.925,1,3.1780538303479458,2.188856327665703,0,3,23.775,0,0,0,1,0,0
818,0,0.0,0,0,1,0,3,12.334733333333332,1,3.4657359027997265,3.637696679934592,1,2,74.0084,1,1,0,0,1,0
819,0,43.0,0,0,1,1,1,6.45,1,3.784189633918261,2.0082140323914683,0,3,19.35,1,0,0,0,1,0
820,0,0.0,0,0,1,1,6,4.65,1,2.3978952727983707,3.3638415951183864,2,3,83.69999999999999,1,3,1,0,0,0
821,1,0.0,0,0,0,1,3,31.166666666666668,1,3.970291913552122,4.548599834499697,1,1,93.5,0,1,0,0,0,1
822,1,27.0,0,0,1,1,1,8.6625,1,3.332204510175204,2.2682524139135403,0,3,25.9875,1,0,0,0,1,0
823,0,38.0,0,0,1,1,1,0.0,1,3.6635616461296463,0.0,0,1,0.0,1,0,0,0,0,0
824,1,0.0,0,0,0,1,2,6.2375,1,3.332204510175204,2.600836116795061,1,3,37.425,0,0,0,0,0,1
825,0,0.0,0,0,1,1,6,6.614583333333333,1,1.252762968495368,3.705920919968788,1,3,119.0625,1,4,1,0,0,0
826,0,28.0,0,0,1,0,1,6.95,0,3.367295829986474,2.0731719286662407,0,3,20.85,1,0,0,0,1,0
827,0,28.0,0,0,1,1,1,56.4958,0,3.367295829986474,4.051711901657239,0,3,169.4874,1,0,0,0,1,0
828,1,0.0,0,0,1,0,3,12.334733333333332,1,1.252762968495368,3.637696679934592,2,2,74.0084,1,0,1,0,0,0
829,1,28.0,0,0,1,0,1,7.75,0,3.367295829986474,2.169053700369523,0,3,23.25,1,0,0,0,1,0
830,1,54.5,0,0,0,1,1,80.0,1,4.0163830207523885,4.394449154672439,0,1,80.0,0,0,0,0,0,1
831,1,0.0,0,0,1,0,2,7.2271,1,2.772588722239781,2.737880811060884,0,3,43.3626,0,1,0,0,0,1
832,1,0.0,0,0,1,1,3,6.25,1,1.252762968495368,2.9831534913471307,1,2,37.5,1,1,1,0,0,0
833,0,28.0,0,0,1,0,1,7.2292,0,3.367295829986474,2.1076888046179385,0,3,21.6876,1,0,0,0,1,0
834,0,23.0,0,0,1,1,1,7.8542,1,3.1780538303479458,2.180891922715322,0,3,23.5626,1,0,0,0,1,0
835,0,18.0,0,0,1,1,1,8.3,1,2.9444389791664403,2.2300144001592104,0,3,24.9,1,0,0,0,1,0
836,1,0.0,0,0,0,0,3,27.71943333333333,1,3.688879454113936,4.432699549165613,1,1,83.1583,0,1,0,1,0,0
837,0,21.0,0,0,1,1,1,8.6625,1,3.091042453358316,2.2682524139135403,0,3,25.9875,1,0,0,0,1,0
838,0,28.0,0,0,1,1,1,8.05,0,3.367295829986474,2.2027647577118348,0,3,24.15,1,0,0,0,1,0
839,1,32.0,0,0,1,1,1,56.4958,1,3.49650756146648,4.051711901657239,0,3,169.4874,1,0,0,0,1,0
840,1,28.0,1,0,0,0,1,29.7,0,3.367295829986474,3.4242626545931514,0,1,29.7,1,0,0,0,1,0
841,0,20.0,0,0,1,1,1,7.925,1,3.044522437723423,2.188856327665703,0,3,23.775,1,0,0,0,1,0
842,0,16.0,0,0,1,1,1,10.5,1,2.833213344056216,2.4423470353692043,0,2,21.0,1,0,0,0,1,0
843,1,30.0,0,0,1,0,1,31.0,1,3.4339872044851463,3.4657359027997265,0,1,31.0,0,0,0,1,0,0
844,0,34.5,0,0,1,0,1,6.4375,1,3.56953269648137,2.006534770871748,0,3,19.3125,1,0,0,0,1,0
845,0,17.0,0,0,1,1,1,8.6625,1,2.8903717578961645,2.2682524139135403,0,3,25.9875,1,0,0,0,1,0
846,0,42.0,0,0,1,1,1,7.55,1,3.7612001156935615,2.145931282948669,0,3,22.65,1,0,0,0,1,0
847,0,0.0,0,0,1,1,11,6.322727272727272,0,3.367295829986474,4.256321678298823,2,3,208.65,1,8,0,0,1,0
848,0,35.0,0,0,1,0,1,7.8958,1,3.58351893845611,2.1855792552411137,0,3,23.6874,1,0,0,0,1,0
849,0,0.0,0,0,1,1,2,16.5,1,3.367295829986474,3.5263605246161616,1,2,66.0,1,0,0,0,0,0
850,1,0.0,1,0,0,0,2,44.5521,0,3.367295829986474,4.500966778400217,0,1,89.1042,0,1,0,0,0,1
851,0,0.0,0,0,1,1,7,4.467857142857143,1,1.6094379124341005,3.4742929367327062,2,3,93.825,1,4,1,0,0,0
852,0,54.5,0,0,1,1,1,7.775,1,4.0163830207523885,2.1719067693519296,0,3,23.325000000000003,1,0,0,0,1,0
853,0,0.0,0,0,1,0,3,5.081933333333333,1,2.302585092994046,2.787834413830345,1,3,45.7374,0,1,0,1,0,0
854,1,0.0,0,0,0,1,2,19.7,1,2.833213344056216,3.698829784967105,1,1,39.4,0,0,0,1,0,0
855,0,0.0,0,0,1,1,2,13.0,1,3.80666248977032,3.295836866004329,0,2,52.0,0,1,0,0,0,1
856,1,0.0,0,0,1,1,2,4.675,1,2.9444389791664403,2.336986519711378,1,3,28.05,0,0,0,0,0,1
857,1,0.0,0,0,1,1,3,33.42293333333333,1,3.828641396489095,4.61777836776278,1,1,100.2688,0,1,0,0,0,1
858,1,51.0,0,0,0,1,1,26.55,1,3.951243718581428,3.316002535598924,0,1,26.55,1,0,0,0,1,0
859,1,0.0,0,0,1,0,4,4.814575,1,3.218875824868201,3.0085645861193133,3,3,57.7749,0,0,0,0,0,1
860,0,28.0,0,0,1,0,1,7.2292,0,3.367295829986474,2.1076888046179385,0,3,21.6876,1,0,0,0,1,0
861,0,0.0,0,0,1,1,3,4.702766666666666,1,3.737669618283368,2.7152442616824506,0,3,42.3249,1,2,0,0,1,0
862,0,0.0,0,0,1,1,2,5.75,1,3.091042453358316,2.525728644308256,0,2,23.0,1,1,0,0,1,0
863,1,48.0,0,0,0,1,1,25.9292,1,3.8918202981106265,3.2932111997353943,0,1,25.9292,0,0,0,0,0,1
864,0,0.0,0,0,1,1,11,6.322727272727272,0,3.367295829986474,4.256321678298823,2,3,208.65,0,8,0,1,0,0
865,0,24.0,0,0,1,1,1,13.0,1,3.218875824868201,2.639057329615259,0,2,26.0,1,0,0,0,1,0
866,1,42.0,0,0,1,1,1,13.0,1,3.7612001156935615,2.639057329615259,0,2,26.0,0,0,0,0,0,1
867,1,0.0,0,0,1,0,2,6.92915,1,3.332204510175204,2.698558631668595,0,2,27.7166,0,1,0,1,0,0
868,0,31.0,0,0,0,1,1,50.4958,1,3.4657359027997265,3.941500250945973,0,1,50.4958,1,0,0,0,1,0
869,0,28.0,0,0,1,1,1,9.5,0,3.367295829986474,2.3513752571634776,0,3,28.5,1,0,0,0,1,0
870,1,0.0,0,0,1,1,3,3.7111,1,1.6094379124341005,2.4959537387180646,1,3,33.3999,1,1,1,0,0,0
871,0,26.0,0,0,1,1,1,7.8958,1,3.295836866004329,2.1855792552411137,0,3,23.6874,1,0,0,0,1,0
872,1,0.0,0,0,0,1,3,17.518066666666666,1,3.8712010109078903,3.980694225190728,1,1,52.5542,0,1,0,0,0,1
873,0,33.0,0,0,0,1,1,5.0,1,3.5263605246161616,1.791759469228055,0,1,5.0,1,0,0,0,1,0
874,0,47.0,0,0,1,1,1,9.0,1,3.8712010109078903,2.302585092994046,0,3,27.0,1,0,0,0,1,0
875,1,0.0,0,0,1,0,2,12.0,1,3.367295829986474,3.218875824868201,0,2,48.0,0,1,0,0,0,1
876,1,15.0,0,0,1,0,1,7.225,1,2.772588722239781,2.107178296651436,0,3,21.675,0,0,0,1,0,0
877,0,20.0,0,0,1,1,1,9.8458,1,3.044522437723423,2.3837779082709787,0,3,29.5374,1,0,0,0,1,0
878,0,19.0,0,0,1,1,1,7.8958,1,2.995732273553991,2.1855792552411137,0,3,23.6874,1,0,0,0,1,0
879,0,28.0,0,0,1,1,1,7.8958,0,3.367295829986474,2.1855792552411137,0,3,23.6874,1,0,0,0,1,0
880,1,0.0,1,0,0,0,2,41.57915,1,4.0163830207523885,4.432699549165613,1,1,83.1583,0,0,0,0,0,1
881,1,0.0,0,0,1,1,2,13.0,1,3.258096538021482,3.295836866004329,1,2,52.0,0,0,0,0,0,1
882,0,33.0,0,0,1,1,1,7.8958,1,3.5263605246161616,2.1855792552411137,0,3,23.6874,1,0,0,0,1,0
883,0,22.0,0,0,1,1,1,10.5167,1,3.1354942159291497,2.4437981558973862,0,3,31.5501,0,0,0,1,0,0
884,0,28.0,0,0,1,1,1,10.5,1,3.367295829986474,2.4423470353692043,0,2,21.0,1,0,0,0,1,0
885,0,25.0,0,0,1,1,1,7.05,1,3.258096538021482,2.085672091430472,0,3,21.15,1,0,0,0,1,0
886,0,0.0,0,0,1,0,6,4.854166666666667,1,3.688879454113936,3.405355391810819,5,3,87.375,0,0,0,0,0,1
887,0,27.0,0,0,1,1,1,13.0,1,3.332204510175204,2.639057329615259,0,2,26.0,1,0,0,0,0,0
888,1,19.0,0,0,0,1,1,30.0,1,2.995732273553991,3.4339872044851463,0,1,30.0,0,0,0,1,0,0
889,0,0.0,0,0,1,1,4,5.8625,0,3.367295829986474,3.196630215920881,2,3,70.35,0,1,0,1,0,0
890,1,26.0,1,0,0,0,1,30.0,1,3.295836866004329,3.4339872044851463,0,1,30.0,1,0,0,0,1,0
891,0,32.0,0,0,1,0,1,7.75,1,3.49650756146648,2.169053700369523,0,3,23.25,1,0,0,0,1,0
