PassengerId,Survived,Pclass,Age,SibSp,Parch,Fare,HasAge,FamilySize,IsAlone,FarePerPerson,LogFare,LogAge,Pclass_x_Fare,Age_x_IsAlone,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_Unknown,AgeGroup_Child,AgeGroup_Teen,AgeGroup_Adult,AgeGroup_Senior
404,0,3,28.0,1,0,15.85,1,2,0,7.925,2.8243506567983707,3.367295829986474,47.55,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
405,0,3,20.0,0,0,8.6625,1,1,1,8.6625,2.2682524139135403,3.044522437723423,25.987499999999997,20.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
406,0,2,34.0,1,0,21.0,1,2,0,10.5,3.091042453358316,3.5553480614894135,42.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
407,0,3,51.0,0,0,7.75,1,1,1,7.75,2.169053700369523,3.9512437185814275,23.25,51.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
408,1,2,3.0,1,1,18.75,1,3,0,6.25,2.9831534913471307,1.3862943611198906,37.5,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
409,0,3,21.0,0,0,7.775,1,1,1,7.775,2.1719067693519296,3.091042453358316,23.325000000000003,21.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
410,0,3,28.0,3,1,25.4667,0,5,0,5.0933399999999995,3.275887339030031,3.367295829986474,76.4001,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
411,0,3,28.0,0,0,7.8958,0,1,1,7.8958,2.1855792552411137,3.367295829986474,23.6874,28.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
412,0,3,28.0,0,0,6.8583,0,1,1,6.8583,2.061570298060867,3.367295829986474,20.5749,28.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
413,1,1,33.0,1,0,90.0,1,2,0,45.0,4.51085950651685,3.5263605246161616,90.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
414,0,2,28.0,0,0,0.0,0,1,1,0.0,0.0,3.367295829986474,0.0,28.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
415,1,3,44.0,0,0,7.925,1,1,1,7.925,2.188856327665703,3.8066624897703196,23.775,44.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
416,0,3,28.0,0,0,8.05,0,1,1,8.05,2.2027647577118348,3.367295829986474,24.150000000000002,28.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
417,1,2,34.0,1,1,32.5,1,3,0,10.833333333333334,3.5115454388310208,3.5553480614894135,65.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
418,1,2,18.0,0,2,13.0,1,3,0,4.333333333333333,2.639057329615259,2.9444389791664403,26.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
419,0,2,30.0,0,0,13.0,1,1,1,13.0,2.639057329615259,3.4339872044851463,26.0,30.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
420,0,3,10.0,0,2,24.15,1,3,0,8.049999999999999,3.224857896545748,2.3978952727983707,72.44999999999999,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
421,0,3,28.0,0,0,7.8958,0,1,1,7.8958,2.1855792552411137,3.367295829986474,23.6874,28.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
422,0,3,21.0,0,0,7.7333,1,1,1,7.7333,2.167143305297764,3.091042453358316,23.1999,21.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
423,0,3,29.0,0,0,7.875,1,1,1,7.875,2.1832383353614793,3.4011973816621555,23.625,29.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
424,0,3,28.0,1,1,14.4,1,3,0,4.8,2.7343675094195836,3.367295829986474,43.2,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
425,0,3,18.0,1,1,20.2125,1,3,0,6.7375,3.0545906305603445,2.9444389791664403,60.637499999999996,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
426,0,3,28.0,0,0,7.25,0,1,1,7.25,2.1102132003465894,3.367295829986474,21.75,28.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
427,1,2,28.0,1,0,26.0,1,2,0,13.0,3.295836866004329,3.367295829986474,52.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
428,1,2,19.0,0,0,26.0,1,1,1,26.0,3.295836866004329,2.995732273553991,52.0,19.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
429,0,3,28.0,0,0,7.75,0,1,1,7.75,2.169053700369523,3.367295829986474,23.25,28.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
430,1,3,32.0,0,0,8.05,1,1,1,8.05,2.2027647577118348,3.4965075614664802,24.150000000000002,32.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
431,1,1,28.0,0,0,26.55,1,1,1,26.55,3.3160025355989236,3.367295829986474,26.55,28.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
432,1,3,28.0,1,0,16.1,0,2,0,8.05,2.8390784635086144,3.367295829986474,48.300000000000004,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
433,1,2,42.0,1,0,26.0,1,2,0,13.0,3.295836866004329,3.7612001156935624,52.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
434,0,3,17.0,0,0,7.125,1,1,1,7.125,2.094945728215801,2.8903717578961645,21.375,17.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
435,0,1,50.0,1,0,55.9,1,2,0,27.95,4.041295341132285,3.9318256327243257,55.9,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
436,1,1,14.0,1,2,100.2688,1,4,0,25.0672,4.61777836776278,2.70805020110221,100.2688,0.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
437,0,3,21.0,2,2,34.375,1,5,0,6.875,3.5660053559634015,3.091042453358316,103.125,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
438,1,2,24.0,2,3,18.75,1,6,0,3.125,2.9831534913471307,3.2188758248682006,37.5,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
439,0,1,54.5,1,4,100.2688,1,6,0,16.711466666666666,4.61777836776278,4.0163830207523885,100.2688,0.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
440,0,2,31.0,0,0,10.5,1,1,1,10.5,2.4423470353692043,3.4657359027997265,21.0,31.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
441,1,2,45.0,1,1,26.25,1,3,0,8.75,3.305053521109253,3.828641396489095,52.5,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
442,0,3,20.0,0,0,9.5,1,1,1,9.5,2.3513752571634776,3.044522437723423,28.5,20.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
443,0,3,25.0,1,0,7.775,1,2,0,3.8875,2.1719067693519296,3.258096538021482,23.325000000000003,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
444,1,2,28.0,0,0,13.0,1,1,1,13.0,2.639057329615259,3.367295829986474,26.0,28.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
445,1,3,28.0,0,0,8.1125,0,1,1,8.1125,2.2096470973347766,3.367295829986474,24.337500000000002,28.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
446,1,1,4.0,0,2,81.8583,1,3,0,27.2861,4.417131919904876,1.6094379124341003,81.8583,0.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
447,1,2,13.0,0,1,19.5,1,2,0,9.75,3.0204248861443626,2.639057329615259,39.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
448,1,1,34.0,0,0,26.55,1,1,1,26.55,3.3160025355989236,3.5553480614894135,26.55,34.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
449,1,3,5.0,2,1,19.2583,1,4,0,4.814575,3.0085645861193133,1.791759469228055,57.774899999999995,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
450,1,1,52.0,0,0,30.5,1,1,1,30.5,3.449987545831587,3.970291913552122,30.5,52.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
451,0,2,36.0,1,2,27.75,1,4,0,6.9375,3.3586377672433594,3.6109179126442243,55.5,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
452,0,3,28.0,1,0,19.9667,0,2,0,9.98335,3.0429354648621407,3.367295829986474,59.900099999999995,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
453,0,1,30.0,0,0,27.75,1,1,1,27.75,3.3586377672433594,3.4339872044851463,27.75,30.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
454,1,1,49.0,1,0,89.1042,1,2,0,44.5521,4.500966778400217,3.912023005428146,89.1042,0.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
455,0,3,28.0,0,0,8.05,0,1,1,8.05,2.2027647577118348,3.367295829986474,24.150000000000002,28.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
456,1,3,29.0,0,0,7.8958,1,1,1,7.8958,2.1855792552411137,3.4011973816621555,23.6874,29.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
457,0,1,54.5,0,0,26.55,1,1,1,26.55,3.3160025355989236,4.0163830207523885,26.55,54.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
458,1,1,28.0,1,0,51.8625,0,2,0,25.93125,3.967694202798607,3.367295829986474,51.8625,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
459,1,2,50.0,0,0,10.5,1,1,1,10.5,2.4423470353692043,3.9318256327243257,21.0,50.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
460,0,3,28.0,0,0,7.75,0,1,1,7.75,2.169053700369523,3.367295829986474,23.25,28.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
461,1,1,48.0,0,0,26.55,1,1,1,26.55,3.3160025355989236,3.8918202981106265,26.55,48.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
462,0,3,34.0,0,0,8.05,1,1,1,8.05,2.2027647577118348,3.5553480614894135,24.150000000000002,34.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
463,0,1,47.0,0,0,38.5,1,1,1,38.5,3.676300671907076,3.8712010109078907,38.5,47.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
464,0,2,48.0,0,0,13.0,1,1,1,13.0,2.639057329615259,3.8918202981106265,26.0,48.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
465,0,3,28.0,0,0,8.05,0,1,1,8.05,2.2027647577118348,3.367295829986474,24.150000000000002,28.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
466,0,3,38.0,0,0,7.05,1,1,1,7.05,2.085672091430472,3.6635616461296463,21.15,38.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
467,0,2,28.0,0,0,0.0,0,1,1,0.0,0.0,3.367295829986474,0.0,28.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
468,0,1,54.5,0,0,26.55,1,1,1,26.55,3.3160025355989236,4.0163830207523885,26.55,54.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
469,0,3,28.0,0,0,7.725,0,1,1,7.725,2.1661924680884908,3.367295829986474,23.174999999999997,28.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
470,1,3,2.5,2,1,19.2583,1,4,0,4.814575,3.0085645861193133,1.252762968495368,57.774899999999995,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
471,0,3,28.0,0,0,7.25,0,1,1,7.25,2.1102132003465894,3.367295829986474,21.75,28.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
472,0,3,38.0,0,0,8.6625,1,1,1,8.6625,2.2682524139135403,3.6635616461296463,25.987499999999997,38.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
473,1,2,33.0,1,2,27.75,1,4,0,6.9375,3.3586377672433594,3.5263605246161616,55.5,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
474,1,2,23.0,0,0,13.7917,1,1,1,13.7917,2.694066212646058,3.1780538303479458,27.5834,23.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
475,0,3,22.0,0,0,9.8375,1,1,1,9.8375,2.3830123421066602,3.1354942159291497,29.512500000000003,22.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
476,0,1,28.0,0,0,52.0,0,1,1,52.0,3.970291913552122,3.367295829986474,52.0,28.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
477,0,2,34.0,1,0,21.0,1,2,0,10.5,3.091042453358316,3.5553480614894135,42.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
478,0,3,29.0,1,0,7.0458,1,2,0,3.5229,2.0851502161468174,3.4011973816621555,21.1374,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
479,0,3,22.0,0,0,7.5208,1,1,1,7.5208,2.142510233146819,3.1354942159291497,22.5624,22.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
480,1,3,2.5,0,1,12.2875,1,2,0,6.14375,2.586823743668066,1.252762968495368,36.8625,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
481,0,3,9.0,5,2,46.9,1,8,0,5.8625,3.8691155044168695,2.302585092994046,140.7,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
482,0,2,28.0,0,0,0.0,0,1,1,0.0,0.0,3.367295829986474,0.0,28.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
483,0,3,50.0,0,0,8.05,1,1,1,8.05,2.2027647577118348,3.9318256327243257,24.150000000000002,50.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
484,1,3,54.5,0,0,9.5875,1,1,1,9.5875,2.3596740599781727,4.0163830207523885,28.762500000000003,54.5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
485,1,1,25.0,1,0,91.0792,1,2,0,45.5396,4.5226490762785785,3.258096538021482,91.0792,0.0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
486,0,3,28.0,3,1,25.4667,0,5,0,5.0933399999999995,3.275887339030031,3.367295829986474,76.4001,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
487,1,1,35.0,1,0,90.0,1,2,0,45.0,4.51085950651685,3.58351893845611,90.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
488,0,1,54.5,0,0,29.7,1,1,1,29.7,3.4242626545931514,4.0163830207523885,29.7,54.5,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
489,0,3,30.0,0,0,8.05,1,1,1,8.05,2.2027647577118348,3.4339872044851463,24.150000000000002,30.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
490,1,3,9.0,1,1,15.9,1,3,0,5.3,2.827313621929028,2.302585092994046,47.7,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
491,0,3,28.0,1,0,19.9667,0,2,0,9.98335,3.0429354648621407,3.367295829986474,59.900099999999995,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
492,0,3,21.0,0,0,7.25,1,1,1,7.25,2.1102132003465894,3.091042453358316,21.75,21.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
493,0,1,54.5,0,0,30.5,1,1,1,30.5,3.449987545831587,4.0163830207523885,30.5,54.5,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
494,0,1,54.5,0,0,49.5042,1,1,1,49.5042,3.922056501139853,4.0163830207523885,49.5042,54.5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
495,0,3,21.0,0,0,8.05,1,1,1,8.05,2.2027647577118348,3.091042453358316,24.150000000000002,21.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
496,0,3,28.0,0,0,14.4583,0,1,1,14.4583,2.738146075922933,3.367295829986474,43.3749,28.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
497,1,1,54.0,1,0,78.2667,1,2,0,39.13335,4.37281811610993,4.007333185232471,78.2667,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
498,0,3,28.0,0,0,15.1,0,1,1,15.1,2.7788192719904172,3.367295829986474,45.3,28.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
499,0,1,25.0,1,2,100.2688,1,4,0,25.0672,4.61777836776278,3.258096538021482,100.2688,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
500,0,3,24.0,0,0,7.7958,1,1,1,7.7958,2.174274334826008,3.2188758248682006,23.3874,24.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
501,0,3,17.0,0,0,8.6625,1,1,1,8.6625,2.2682524139135403,2.8903717578961645,25.987499999999997,17.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
502,0,3,21.0,0,0,7.75,1,1,1,7.75,2.169053700369523,3.091042453358316,23.25,21.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
503,0,3,28.0,0,0,7.6292,0,1,1,7.6292,2.155151800914312,3.367295829986474,22.8876,28.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
504,0,3,37.0,0,0,9.5875,1,1,1,9.5875,2.3596740599781727,3.6375861597263857,28.762500000000003,37.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
505,1,1,16.0,0,0,86.5,1,1,1,86.5,4.471638793363569,2.833213344056216,86.5,16.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
506,0,1,18.0,1,0,100.2688,1,2,0,50.1344,4.61777836776278,2.9444389791664403,100.2688,0.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
507,1,2,33.0,0,2,26.0,1,3,0,8.666666666666666,3.295836866004329,3.5263605246161616,52.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
508,1,1,28.0,0,0,26.55,0,1,1,26.55,3.3160025355989236,3.367295829986474,26.55,28.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
509,0,3,28.0,0,0,22.525,1,1,1,22.525,3.1580636854714434,3.367295829986474,67.57499999999999,28.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
510,1,3,26.0,0,0,56.4958,1,1,1,56.4958,4.051711901657239,3.295836866004329,169.4874,26.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
511,1,3,29.0,0,0,7.75,1,1,1,7.75,2.169053700369523,3.4011973816621555,23.25,29.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
512,0,3,28.0,0,0,8.05,0,1,1,8.05,2.2027647577118348,3.367295829986474,24.150000000000002,28.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
513,1,1,36.0,0,0,26.2875,1,1,1,26.2875,3.3064287218760624,3.6109179126442243,26.2875,36.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
514,1,1,54.0,1,0,59.4,1,2,0,29.7,4.100989104940769,4.007333185232471,59.4,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
515,0,3,24.0,0,0,7.4958,1,1,1,7.4958,2.139571923732859,3.2188758248682006,22.4874,24.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
516,0,1,47.0,0,0,34.0208,1,1,1,34.0208,3.5559421706858756,3.8712010109078907,34.0208,47.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
517,1,2,34.0,0,0,10.5,1,1,1,10.5,2.4423470353692043,3.5553480614894135,21.0,34.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
518,0,3,28.0,0,0,24.15,0,1,1,24.15,3.224857896545748,3.367295829986474,72.44999999999999,28.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
519,1,2,36.0,1,0,26.0,1,2,0,13.0,3.295836866004329,3.6109179126442243,52.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
520,0,3,32.0,0,0,7.8958,1,1,1,7.8958,2.1855792552411137,3.4965075614664802,23.6874,32.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
521,1,1,30.0,0,0,93.5,1,1,1,93.5,4.548599834499697,3.4339872044851463,93.5,30.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
522,0,3,22.0,0,0,7.8958,1,1,1,7.8958,2.1855792552411137,3.1354942159291497,23.6874,22.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
523,0,3,28.0,0,0,7.225,0,1,1,7.225,2.1071782966514356,3.367295829986474,21.674999999999997,28.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
524,1,1,44.0,0,1,57.9792,1,2,0,28.9896,4.077184839375167,3.8066624897703196,57.9792,0.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
525,0,3,28.0,0,0,7.2292,0,1,1,7.2292,2.1076888046179385,3.367295829986474,21.6876,28.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
526,0,3,40.5,0,0,7.75,1,1,1,7.75,2.169053700369523,3.725693427236653,23.25,40.5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
527,1,2,50.0,0,0,10.5,1,1,1,10.5,2.4423470353692043,3.9318256327243257,21.0,50.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
528,0,1,28.0,0,0,100.2688,0,1,1,100.2688,4.61777836776278,3.367295829986474,100.2688,28.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
529,0,3,39.0,0,0,7.925,1,1,1,7.925,2.188856327665703,3.6888794541139363,23.775,39.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
530,0,2,23.0,2,1,11.5,1,4,0,2.875,2.5257286443082556,3.1780538303479458,23.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
531,1,2,2.5,1,1,26.0,1,3,0,8.666666666666666,3.295836866004329,1.252762968495368,52.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
532,0,3,28.0,0,0,7.2292,0,1,1,7.2292,2.1076888046179385,3.367295829986474,21.6876,28.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
533,0,3,17.0,1,1,7.2292,1,3,0,2.409733333333333,2.1076888046179385,2.8903717578961645,21.6876,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
534,1,3,28.0,0,2,22.3583,0,3,0,7.452766666666666,3.1509523813392697,3.367295829986474,67.0749,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
535,0,3,30.0,0,0,8.6625,1,1,1,8.6625,2.2682524139135403,3.4339872044851463,25.987499999999997,30.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
536,1,2,7.0,0,2,26.25,1,3,0,8.75,3.305053521109253,2.0794415416798357,52.5,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
537,0,1,45.0,0,0,26.55,1,1,1,26.55,3.3160025355989236,3.828641396489095,26.55,45.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
538,1,1,30.0,0,0,100.2688,1,1,1,100.2688,4.61777836776278,3.4339872044851463,100.2688,30.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
